bin,timestamp_index,bin_death_index,pageid,timestamp,views,views_adjusted,share
60,425,33,4040762,20210301,29307,27457,0.00001577
61,432,34,4040762,20210308,110213,106611,0.00006014
62,439,35,4040762,20210315,38701,37211,0.00002128
63,446,36,4040762,20210322,25451,24366,0.00001405
64,453,37,4040762,20210329,20397,20202,0.00001164
65,460,38,4040762,20210405,20393,19266,0.00001113
66,467,39,4040762,20210412,19983,19500,0.00001123
67,474,40,4040762,20210419,18711,18321,0.00001057
68,481,41,4040762,20210426,16539,16217,0.00000937
69,488,42,4040762,20210503,29439,28669,0.00001673
70,495,43,4040762,20210510,16845,16565,0.00000957
71,502,44,4040762,20210517,14789,14496,0.00000836
72,509,45,4040762,20210524,13057,12905,0.00000746
73,516,46,4040762,20210531,15635,15810,0.00000906
74,523,47,4040762,20210607,13973,14558,0.00000840
75,530,48,4040762,20210614,13670,14512,0.00000834
76,537,49,4040762,20210621,22661,24637,0.00001410
77,544,50,4040762,20210628,18197,18478,0.00001074
78,551,51,4040762,20210705,12953,12881,0.00000743
79,558,52,4040762,20210712,53553,56091,0.00003225
80,565,53,4040762,20210719,44742,46070,0.00002638
81,572,54,4040762,20210726,14310,14438,0.00000830
82,579,55,4040762,20210802,27381,27651,0.00001590
83,586,56,4040762,20210809,20797,21615,0.00001249
84,593,57,4040762,20210816,15694,16084,0.00000926
85,600,58,4040762,20210823,67865,71206,0.00004060
86,607,59,4040762,20210830,18438,19375,0.00001116
87,614,60,4040762,20210906,20173,21146,0.00001201
88,621,61,4040762,20210913,16024,16951,0.00000976
89,628,62,4040762,20210920,64912,69792,0.00003965
90,635,63,4040762,20210927,36023,38485,0.00002218
91,642,64,4040762,20211004,25070,26856,0.00001549
92,649,65,4040762,20211011,23892,25605,0.00001479
93,656,66,4040762,20211018,29628,31769,0.00001832
94,663,67,4040762,20211025,17328,18447,0.00001064
95,670,68,4040762,20211101,13486,14703,0.00000845
96,677,69,4040762,20211108,13052,14336,0.00000826
97,684,70,4040762,20211115,22028,24071,0.00001406
98,691,71,4040762,20211122,14070,15879,0.00000906
99,698,72,4040762,20211129,10619,11904,0.00000686
100,705,73,4040762,20211206,27332,30331,0.00001747
101,712,74,4040762,20211213,95623,110225,0.00006310
102,719,75,4040762,20211220,28150,32452,0.00001872
0,4,-29,88833,20200105,32772,30219,0.00001733
1,11,-28,88833,20200112,29140,27253,0.00001567
2,18,-27,88833,20200119,25775,23910,0.00001381
3,25,-26,88833,20200126,22334,20873,0.00001205
4,32,-25,88833,20200202,90136,85791,0.00004909
5,39,-24,88833,20200209,37492,34577,0.00002015
6,46,-23,88833,20200216,28401,26862,0.00001542
7,53,-22,88833,20200223,39176,37184,0.00002163
8,60,-21,88833,20200301,23632,22984,0.00001327
9,67,-20,88833,20200308,22728,22744,0.00001312
10,74,-19,88833,20200315,33847,34212,0.00001954
11,81,-18,88833,20200322,38519,33752,0.00001975
12,88,-17,88833,20200329,31319,25598,0.00001474
13,95,-16,88833,20200405,36971,28940,0.00001672
14,102,-15,88833,20200412,241869,195572,0.00011156
15,109,-14,88833,20200419,39131,31543,0.00001822
16,116,-13,88833,20200426,29532,24110,0.00001392
17,123,-12,88833,20200503,34941,30976,0.00001785
18,130,-11,88833,20200510,44133,40087,0.00002318
19,137,-10,88833,20200517,34692,32617,0.00001883
20,144,-9,88833,20200524,38148,37381,0.00002145
21,151,-8,88833,20200531,36889,37027,0.00002131
22,158,-7,88833,20200607,58997,59394,0.00003396
23,165,-6,88833,20200614,49827,50404,0.00002917
24,172,-5,88833,20200621,40993,43066,0.00002483
25,179,-4,88833,20200628,238116,254907,0.00014294
26,186,-3,88833,20200705,57468,58581,0.00003400
27,193,-2,88833,20200712,35107,35704,0.00002061
28,200,-1,88833,20200719,29865,30698,0.00001768
29,207,0,88833,20200726,1446872,1432982,0.00087309
30,214,1,88833,20200802,73903,78216,0.00004545
31,221,2,88833,20200809,42744,44264,0.00002558
32,228,3,88833,20200816,37386,38606,0.00002220
33,235,4,88833,20200823,87521,86992,0.00005117
34,242,5,88833,20200830,27205,28511,0.00001651
35,249,6,88833,20200906,25273,26127,0.00001508
36,256,7,88833,20200913,19995,20790,0.00001198
37,263,8,88833,20200920,20131,20626,0.00001194
38,270,9,88833,20200927,18853,19619,0.00001130
39,277,10,88833,20201004,17347,17343,0.00000997
40,284,11,88833,20201011,19327,18930,0.00001089
41,291,12,88833,20201018,27277,26794,0.00001535
42,298,13,88833,20201025,28705,27924,0.00001603
43,305,14,88833,20201101,19603,18302,0.00001049
44,312,15,88833,20201108,20283,18855,0.00001078
45,319,16,88833,20201115,19822,18487,0.00001066
46,326,17,88833,20201122,21880,20843,0.00001202
47,333,18,88833,20201129,20799,20253,0.00001167
48,340,19,88833,20201206,22378,22065,0.00001271
49,347,20,88833,20201213,25829,26282,0.00001500
50,354,21,88833,20201220,39445,40835,0.00002364
51,361,22,88833,20201227,47425,45757,0.00002620
52,368,23,88833,20210103,25015,23337,0.00001351
53,375,24,88833,20210110,20111,18773,0.00001082
54,382,25,88833,20210117,19320,18055,0.00001041
55,389,26,88833,20210124,32805,31638,0.00001793
56,396,27,88833,20210131,30372,28682,0.00001674
57,403,28,88833,20210207,26443,24950,0.00001461
58,410,29,88833,20210214,23827,22739,0.00001308
59,417,30,88833,20210221,33839,31496,0.00001831
60,424,31,88833,20210228,30382,28543,0.00001634
61,431,32,88833,20210307,31780,30113,0.00001733
62,438,33,88833,20210314,21089,19981,0.00001153
63,445,34,88833,20210321,20879,20033,0.00001156
64,452,35,88833,20210328,19698,19409,0.00001118
65,459,36,88833,20210404,30823,29312,0.00001693
66,466,37,88833,20210411,24987,23968,0.00001398
67,473,38,88833,20210418,27632,27192,0.00001564
68,480,39,88833,20210425,38881,37201,0.00002195
69,487,40,88833,20210502,19689,19369,0.00001116
70,494,41,88833,20210509,20607,20405,0.00001176
71,501,42,88833,20210516,16253,15899,0.00000918
72,508,43,88833,20210523,18050,17869,0.00001028
73,515,44,88833,20210530,17139,17183,0.00000991
74,522,45,88833,20210606,20617,21440,0.00001236
75,529,46,88833,20210613,19717,20828,0.00001199
76,536,47,88833,20210620,18278,19659,0.00001139
77,543,48,88833,20210627,38676,39744,0.00002298
78,550,49,88833,20210704,18682,18700,0.00001078
79,557,50,88833,20210711,18908,19594,0.00001128
80,564,51,88833,20210718,20647,21254,0.00001225
81,571,52,88833,20210725,20404,20424,0.00001183
82,578,53,88833,20210801,17157,17346,0.00001002
83,585,54,88833,20210808,15975,16482,0.00000951
84,592,55,88833,20210815,15566,15904,0.00000917
85,599,56,88833,20210822,15573,16205,0.00000934
86,606,57,88833,20210829,22693,23672,0.00001366
87,613,58,88833,20210905,22204,22882,0.00001328
88,620,59,88833,20210912,17448,18494,0.00001057
89,627,60,88833,20210919,17123,18044,0.00001045
90,634,61,88833,20210926,14107,15054,0.00000868
91,641,62,88833,20211003,16403,17563,0.00001014
92,648,63,88833,20211010,15800,16964,0.00000979
93,655,64,88833,20211017,22369,23827,0.00001380
94,662,65,88833,20211024,23987,25593,0.00001472
95,669,66,88833,20211031,17299,18983,0.00001084
96,676,67,88833,20211107,13069,14327,0.00000827
97,683,68,88833,20211114,14805,16350,0.00000942
98,690,69,88833,20211121,17603,19687,0.00001136
99,697,70,88833,20211128,14405,16019,0.00000929
100,704,71,88833,20211205,15886,17702,0.00001016
101,711,72,88833,20211212,27257,30821,0.00001789
102,718,73,88833,20211219,30313,35031,0.00002029
0,2,-34,26866372,20200103,36505,33451,0.00001921
1,9,-33,26866372,20200110,23065,21453,0.00001234
2,16,-32,26866372,20200117,20959,19553,0.00001126
3,23,-31,26866372,20200124,18233,16919,0.00000974
4,30,-30,26866372,20200131,24493,23337,0.00001347
5,37,-29,26866372,20200207,30872,28638,0.00001651
6,44,-28,26866372,20200214,50927,46834,0.00002754
7,51,-27,26866372,20200221,29170,27962,0.00001611
8,58,-26,26866372,20200228,23390,22623,0.00001305
9,65,-25,26866372,20200306,31690,31091,0.00001809
10,72,-24,26866372,20200313,31043,32013,0.00001844
11,79,-23,26866372,20200320,26838,24643,0.00001421
12,86,-22,26866372,20200327,27550,22981,0.00001326
13,93,-21,26866372,20200403,32668,25890,0.00001493
14,100,-20,26866372,20200410,39128,31270,0.00001777
15,107,-19,26866372,20200417,60538,48565,0.00002806
16,114,-18,26866372,20200424,36820,29389,0.00001706
17,121,-17,26866372,20200501,33916,29765,0.00001716
18,128,-16,26866372,20200508,25730,23172,0.00001337
19,135,-15,26866372,20200515,31221,28975,0.00001680
20,142,-14,26866372,20200522,24345,23398,0.00001351
21,149,-13,26866372,20200529,22818,22932,0.00001321
22,156,-12,26866372,20200605,29218,28925,0.00001667
23,163,-11,26866372,20200612,75766,76803,0.00004443
24,170,-10,26866372,20200619,54763,56853,0.00003291
25,177,-9,26866372,20200626,31776,33225,0.00001925
26,184,-8,26866372,20200703,26128,26699,0.00001540
27,191,-7,26866372,20200710,23311,23936,0.00001379
28,198,-6,26866372,20200717,24368,24745,0.00001433
29,205,-5,26866372,20200724,20756,21349,0.00001234
30,212,-4,26866372,20200731,21996,23425,0.00001353
31,219,-3,26866372,20200807,22863,24039,0.00001384
32,226,-2,26866372,20200814,21688,22397,0.00001292
33,233,-1,26866372,20200821,18442,18867,0.00001087
34,240,0,26866372,20200828,13609340,13455139,0.00808709
35,247,1,26866372,20200904,778074,818101,0.00046923
36,254,2,26866372,20200911,309853,321556,0.00018534
37,261,3,26866372,20200918,186312,191936,0.00011054
38,268,4,26866372,20200925,174068,180148,0.00010390
39,275,5,26866372,20201002,126317,128583,0.00007368
40,282,6,26866372,20201009,110407,108215,0.00006240
41,289,7,26866372,20201016,121602,118741,0.00006836
42,296,8,26866372,20201023,106877,103779,0.00005972
43,303,9,26866372,20201030,89943,86275,0.00004933
44,310,10,26866372,20201106,99375,89717,0.00005187
45,317,11,26866372,20201113,121145,113558,0.00006545
46,324,12,26866372,20201120,122787,116768,0.00006726
47,331,13,26866372,20201127,148073,141129,0.00008228
48,338,14,26866372,20201204,120988,119235,0.00006882
49,345,15,26866372,20201211,153585,152600,0.00008801
50,352,16,26866372,20201218,297776,311174,0.00018016
51,359,17,26866372,20201225,221007,218519,0.00012552
52,366,18,26866372,20210101,177647,165211,0.00009548
53,373,19,26866372,20210108,132287,122754,0.00007076
54,380,20,26866372,20210115,112924,106103,0.00006102
55,387,21,26866372,20210122,95319,89666,0.00005177
56,394,22,26866372,20210129,102042,97858,0.00005624
57,401,23,26866372,20210205,113984,108971,0.00006282
58,408,24,26866372,20210212,115159,110403,0.00006366
59,415,25,26866372,20210219,122732,115503,0.00006652
60,422,26,26866372,20210226,317640,289108,0.00017055
61,429,27,26866372,20210305,120150,113195,0.00006526
62,436,28,26866372,20210312,137300,129125,0.00007488
63,443,29,26866372,20210319,112267,107953,0.00006217
64,450,30,26866372,20210326,115574,112440,0.00006528
65,457,31,26866372,20210402,129526,124883,0.00007236
66,464,32,26866372,20210409,111433,106440,0.00006156
67,471,33,26866372,20210416,123231,119870,0.00006936
68,478,34,26866372,20210423,471826,447028,0.00026528
69,485,35,26866372,20210430,142007,139854,0.00008059
70,492,36,26866372,20210507,96794,95921,0.00005524
71,499,37,26866372,20210514,87893,85777,0.00004963
72,506,38,26866372,20210521,90154,89153,0.00005120
73,513,39,26866372,20210528,78660,78556,0.00004519
74,520,40,26866372,20210604,61399,63523,0.00003656
75,527,41,26866372,20210611,62744,66040,0.00003807
76,534,42,26866372,20210618,74917,80077,0.00004632
77,541,43,26866372,20210625,65744,69326,0.00003991
78,548,44,26866372,20210702,82983,82894,0.00004761
79,555,45,26866372,20210709,84605,87028,0.00005009
80,562,46,26866372,20210716,71416,74676,0.00004296
81,569,47,26866372,20210723,68634,69011,0.00003972
82,576,48,26866372,20210730,64844,66010,0.00003802
83,583,49,26866372,20210806,69916,71373,0.00004105
84,590,50,26866372,20210813,116216,119744,0.00006905
85,597,51,26866372,20210820,123635,127848,0.00007372
86,604,52,26866372,20210827,189320,195358,0.00011340
87,611,53,26866372,20210903,114025,118715,0.00006861
88,618,54,26866372,20210910,92804,96860,0.00005570
89,625,55,26866372,20210917,81489,86394,0.00004969
90,632,56,26866372,20210924,65725,70244,0.00004036
91,639,57,26866372,20211001,76328,82000,0.00004721
92,646,58,26866372,20211008,78212,84177,0.00004842
93,653,59,26866372,20211015,66091,70965,0.00004086
94,660,60,26866372,20211022,63959,68416,0.00003933
95,667,61,26866372,20211029,56401,60671,0.00003492
96,674,62,26866372,20211105,61680,68075,0.00003917
97,681,63,26866372,20211112,66629,73031,0.00004210
98,688,64,26866372,20211119,69641,77981,0.00004505
99,695,65,26866372,20211126,102955,113585,0.00006598
100,702,66,26866372,20211203,58700,65762,0.00003775
101,709,67,26866372,20211210,66058,74313,0.00004277
102,716,68,26866372,20211217,71459,83460,0.00004813
103,723,69,26866372,20211224,83106,90424,0.00005221
0,5,-34,665443,20200106,8630,7931,0.00000457
1,12,-33,665443,20200113,7496,7011,0.00000403
2,19,-32,665443,20200120,22109,20911,0.00001184
3,26,-31,665443,20200127,10257,9641,0.00000557
4,33,-30,665443,20200203,7939,7454,0.00000429
5,40,-29,665443,20200210,8705,8167,0.00000468
6,47,-28,665443,20200217,7651,7243,0.00000417
7,54,-27,665443,20200224,10679,10212,0.00000589
8,61,-26,665443,20200302,7168,7016,0.00000404
9,68,-25,665443,20200309,6573,6611,0.00000381
10,75,-24,665443,20200316,7386,7300,0.00000420
11,82,-23,665443,20200323,7678,6735,0.00000388
12,89,-22,665443,20200330,8665,6985,0.00000405
13,96,-21,665443,20200406,11101,8677,0.00000501
14,103,-20,665443,20200413,10352,8302,0.00000479
15,110,-19,665443,20200420,9673,7810,0.00000450
16,117,-18,665443,20200427,10572,8799,0.00000506
17,124,-17,665443,20200504,8703,7743,0.00000447
18,131,-16,665443,20200511,10890,9946,0.00000573
19,138,-15,665443,20200518,8128,7728,0.00000445
20,145,-14,665443,20200525,8136,7972,0.00000459
21,152,-13,665443,20200601,7597,7598,0.00000438
22,159,-12,665443,20200608,7227,7242,0.00000417
23,166,-11,665443,20200615,8191,8390,0.00000483
24,173,-10,665443,20200622,9540,10017,0.00000576
25,180,-9,665443,20200629,8208,8543,0.00000493
26,187,-8,665443,20200706,8118,8344,0.00000481
27,194,-7,665443,20200713,8515,8663,0.00000499
28,201,-6,665443,20200720,9530,9778,0.00000563
29,208,-5,665443,20200727,9806,10321,0.00000596
30,215,-4,665443,20200803,9282,9911,0.00000571
31,222,-3,665443,20200810,308382,321469,0.00018360
32,229,-2,665443,20200817,38471,39680,0.00002279
33,236,-1,665443,20200824,20605,21059,0.00001210
34,243,0,665443,20200831,946131,976135,0.00057690
35,250,1,665443,20200907,34097,35143,0.00002028
36,257,2,665443,20200914,21479,22389,0.00001288
37,264,3,665443,20200921,20283,20910,0.00001201
38,271,4,665443,20200928,16513,17213,0.00000991
39,278,5,665443,20201005,13395,13281,0.00000765
40,285,6,665443,20201012,12119,11829,0.00000681
41,292,7,665443,20201019,10314,10084,0.00000581
42,299,8,665443,20201026,10191,9914,0.00000571
43,306,9,665443,20201102,12725,11508,0.00000666
44,313,10,665443,20201109,12399,11513,0.00000666
45,320,11,665443,20201116,12457,11658,0.00000672
46,327,12,665443,20201123,17045,16322,0.00000937
47,334,13,665443,20201130,11870,11654,0.00000671
48,341,14,665443,20201207,25379,25217,0.00001440
49,348,15,665443,20201214,18862,19168,0.00001104
50,355,16,665443,20201221,11732,12118,0.00000695
51,362,17,665443,20201228,89476,88292,0.00004904
52,369,18,665443,20210104,25018,23672,0.00001353
53,376,19,665443,20210111,12308,11531,0.00000665
54,383,20,665443,20210118,12404,11547,0.00000665
55,390,21,665443,20210125,16843,16096,0.00000925
56,397,22,665443,20210201,12848,12268,0.00000707
57,404,23,665443,20210208,12595,12162,0.00000698
58,411,24,665443,20210215,10316,9827,0.00000566
59,418,25,665443,20210222,11699,10959,0.00000631
60,425,26,665443,20210301,11912,11131,0.00000641
61,432,27,665443,20210308,11518,10909,0.00000628
62,439,28,665443,20210315,10479,10004,0.00000576
63,446,29,665443,20210322,11898,11431,0.00000657
64,453,30,665443,20210329,11462,11373,0.00000654
65,460,31,665443,20210405,10663,10116,0.00000582
66,467,32,665443,20210412,10077,9820,0.00000566
67,474,33,665443,20210419,13124,12881,0.00000742
68,481,34,665443,20210426,13878,13640,0.00000787
69,488,35,665443,20210503,14521,14304,0.00000825
70,495,36,665443,20210510,12068,11901,0.00000686
71,502,37,665443,20210517,12873,12675,0.00000728
72,509,38,665443,20210524,12010,11928,0.00000686
73,516,39,665443,20210531,11937,12027,0.00000692
74,523,40,665443,20210607,11844,12392,0.00000712
75,530,41,665443,20210614,11321,11974,0.00000691
76,537,42,665443,20210621,11101,11994,0.00000691
77,544,43,665443,20210628,11766,12071,0.00000694
78,551,44,665443,20210705,19984,19793,0.00001147
79,558,45,665443,20210712,10994,11509,0.00000662
80,565,46,665443,20210719,12000,12238,0.00000708
81,572,47,665443,20210726,12251,12346,0.00000711
82,579,48,665443,20210802,11282,11395,0.00000655
83,586,49,665443,20210809,11255,11727,0.00000676
84,593,50,665443,20210816,11861,12157,0.00000700
85,600,51,665443,20210823,10510,10901,0.00000629
86,607,52,665443,20210830,21567,22756,0.00001305
87,614,53,665443,20210906,9844,10165,0.00000586
88,621,54,665443,20210913,13953,14774,0.00000850
89,628,55,665443,20210920,10755,11408,0.00000657
90,635,56,665443,20210927,11646,12477,0.00000717
91,642,57,665443,20211004,8780,9412,0.00000542
92,649,58,665443,20211011,11854,12796,0.00000734
93,656,59,665443,20211018,9308,9983,0.00000576
94,663,60,665443,20211025,9119,9717,0.00000560
95,670,61,665443,20211101,7568,8240,0.00000474
96,677,62,665443,20211108,16858,18564,0.00001067
97,684,63,665443,20211115,12145,13476,0.00000775
98,691,64,665443,20211122,12488,13966,0.00000804
99,698,65,665443,20211129,10520,11789,0.00000679
100,705,66,665443,20211206,19907,22247,0.00001272
101,712,67,665443,20211213,11368,13017,0.00000750
102,719,68,665443,20211220,8981,10373,0.00000597
0,1,-36,195158,20200102,14224,12961,0.00000746
1,8,-35,195158,20200109,11816,10966,0.00000632
2,15,-34,195158,20200116,12581,11757,0.00000676
3,22,-33,195158,20200123,11421,10581,0.00000608
4,29,-32,195158,20200130,11029,10554,0.00000607
5,36,-31,195158,20200206,11901,11026,0.00000636
6,43,-30,195158,20200213,13642,12783,0.00000738
7,50,-29,195158,20200220,14983,14282,0.00000827
8,57,-28,195158,20200227,12312,11866,0.00000685
9,64,-27,195158,20200305,11492,11316,0.00000651
10,71,-26,195158,20200312,11756,12131,0.00000701
11,78,-25,195158,20200319,15489,14575,0.00000835
12,85,-24,195158,20200326,22419,18640,0.00001093
13,92,-23,195158,20200402,32776,26228,0.00001507
14,99,-22,195158,20200409,26143,20328,0.00001176
15,106,-21,195158,20200416,22328,17947,0.00001036
16,113,-20,195158,20200423,18987,15180,0.00000876
17,120,-19,195158,20200430,26302,22782,0.00001319
18,127,-18,195158,20200507,19138,17206,0.00000992
19,134,-17,195158,20200514,15009,13879,0.00000801
20,141,-16,195158,20200521,14604,14009,0.00000808
